id,neighbourhood,street,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,Q1 2019 AVG,Q2 2019 AVG,Q3 2019 AVG,Q4 2019 AVG,Q1 2020 AVG,Q2 2020 AVG,Q3 2020 AVG
17888424,Sandymount,Ballsbridge; County Dublin; Ireland,,Ballsbridge; Ireland,f,House,Entire home/apt,4,2,2,150.00,150.00,150.00,150.00,150.00,150.00,156.66
17889935,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,6,2,3,200.00,200.00,200.00,200.00,200.00,200.00,66.66
17891847,Smithfield,Dublin; Dublin 7; Ireland,D07 W9N7,Dublin; Ireland,f,Townhouse,Private room,3,1,2,100.00,100.00,100.00,100.00,100.00,100.00,63.33
17899181,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,2,1,1,102.00,116.66,120.00,120.00,126.66,130.00,134.00
17900597,,Dublin; County Dublin; Ireland,A96 TY72,Dublin; Ireland,t,House,Entire home/apt,6,4,4,395.00,263.33,0.00,0.00,0.00,0.00,0.00
17901826,Temple Bar,Dublin; County Dublin; Ireland,D02 CC02,Dublin; Ireland,f,Loft,Entire home/apt,5,2,3,275.00,275.00,183.33,275.00,275.00,275.00,277.33
17904037,Ranelagh and Rathmines,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,56.66
17905087,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,2,1,1,146.66,160.00,160.00,160.00,160.00,160.00,167.33
17905996,Phibsborough,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Serviced apartment,Entire home/apt,2,0,1,110.00,110.00,110.00,110.00,110.00,110.00,67.33
17907975,Sandymount,Ballsbridge; County Dublin; Ireland,D04 E4H6,Ballsbridge; Ireland,t,House,Entire home/apt,12,4,8,399.33,399.33,0.00,0.00,0.00,0.00,0.00
17908077,Smithfield,Dublin 7; County Dublin; Ireland,,Dublin 7; Ireland,t,Apartment,Entire home/apt,3,1,1,60.00,0.00,0.00,0.00,0.00,0.00,0.00
17915261,Grafton Street/St. Stephens Green,Dublin; County Dublin; Ireland,D02 KH42,Dublin; Ireland,t,Apartment,Entire home/apt,4,1,2,87.00,87.00,87.00,29.00,0.00,0.00,0.00
17918269,,Dublin; County Dublin; Ireland,D15,Dublin; Ireland,f,Apartment,Private room,2,2,1,75.00,75.00,75.00,75.00,75.00,75.00,78.33
17920490,Ringsend/Irishtown,Ringsend Dublin 4; Ireland,,Ringsend Dublin 4; Ireland,t,House,Entire home/apt,6,3,3,266.66,250.00,254.66,257.00,257.00,257.00,309.33
17921188,,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,6,3,3,150.00,0.00,0.00,0.00,0.00,0.00,0.00
17923238,Artane,Artane; County Dublin; Ireland,D05 E5X8,Artane; Ireland,t,House,Private room,2,1,1,45.00,45.00,45.00,45.00,30.00,0.00,0.00
17923686,,Dublin; County Dublin; Ireland,24.00,Dublin; Ireland,f,House,Private room,4,1,3,65.00,65.00,65.00,65.00,65.00,65.00,65.00
17931787,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,10,3,6,500.00,333.33,500.00,500.00,500.00,333.33,0.00
17932441,Portobello,Dublin; County Dublin; Ireland,D08 WE5A,Dublin; Ireland,f,Apartment,Entire home/apt,2,1,1,79.00,0.00,0.00,0.00,0.00,0.00,0.00
17932991,Portobello,Dublin; County Dublin; Ireland,D08 H2H3,Dublin; Ireland,t,Townhouse,Entire home/apt,4,2,3,300.00,250.00,150.00,150.00,100.00,150.00,50.00
17933417,Grafton Street/St. Stephens Green,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,1,2,200.00,133.33,200.00,66.66,133.33,66.66,376.33
17936531,Grafton Street/St. Stephens Green,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,6,2,3,200.00,200.00,133.33,66.66,66.66,0.00,0.00
17936658,The Liberties,Dublin; County Dublin; Ireland,D08 X6R9,Dublin; Ireland,t,Townhouse,Entire home/apt,6,2,3,150.00,150.00,150.00,150.00,150.00,150.00,187.66
17937371,Kilmainham,Kilmainham; County Dublin; Ireland,,Kilmainham; Ireland,t,Cabin,Private room,1,1,1,152.00,152.00,152.00,152.00,152.00,152.00,110.00
17940329,Dundrum,Dublin; County Dublin; Ireland,D18 C2X4,Dublin; Ireland,f,House,Private room,4,1,2,45.00,45.00,45.00,45.00,45.00,45.00,45.00
17941514,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,2,53.00,0.00,0.00,0.00,35.33,53.00,56.33
17948969,Donnybrook,Clonskeagh; County Dublin; Ireland,D06 N9Y7,Clonskeagh; Ireland,t,Apartment,Entire home/apt,2,1,1,61.00,61.00,61.00,61.00,61.00,61.00,93.66
17949978,Donnybrook,Donnybrook; County Dublin; Ireland,,Donnybrook; Ireland,f,House,Entire home/apt,5,3,3,190.00,190.00,200.00,200.00,200.00,200.00,155.33
17951259,Ballsbridge,Dublin; County Dublin; Ireland,-,Dublin; Ireland,f,Apartment,Private room,2,1,1,99.00,99.00,99.00,99.00,99.00,99.00,85.33
17956231,Ballymun,Finglas; County Dublin; Ireland,D11 EY91,Finglas; Ireland,t,House,Private room,2,1,1,30.00,30.00,30.00,30.00,30.00,30.00,30.00
17957984,Ringsend/Irishtown,Dublin 4; County Dublin; Ireland,,Dublin 4; Ireland,t,Apartment,Entire home/apt,4,2,2,130.00,130.00,130.00,130.00,130.00,130.00,90.00
17959343,Kilmainham,Kilmainham; County Dublin; Ireland,D08 WDY8,Kilmainham; Ireland,t,Apartment,Entire home/apt,3,1,1,80.00,80.00,80.00,80.00,80.00,80.00,80.00
17960614,Drumcondra,Dublin; County Dublin; Ireland,D09YK81,Dublin; Ireland,t,Apartment,Entire home/apt,2,1,1,100.00,100.00,100.00,100.00,100.00,100.00,86.66
17962686,Docklands,International Financial Services Centre; County Dublin; Ireland,,International Financial Services Centre; Ireland,t,Apartment,Entire home/apt,12,3,7,250.00,250.00,250.00,250.00,250.00,83.33,0.00
17971584,Crumlin,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,House,Private room,1,1,1,35.00,35.00,35.00,35.00,35.00,35.00,37.00
17976248,Beaumont,Santry; County Dublin; Ireland,D09 TY81,Santry; Ireland,t,House,Entire home/apt,4,3,2,200.00,200.00,200.00,200.00,200.00,200.00,130.00
17978884,Cabra,Dublin 7; County Dublin; Ireland,D07 Y7R8,Dublin 7; Ireland,t,Townhouse,Private room,3,1,1,50.00,50.00,50.00,50.00,50.00,50.00,52.66
17985785,Donnybrook,Dublin 6; County Dublin; Ireland,D06 W9N1,Dublin 6; Ireland,t,House,Entire home/apt,11,5,9,300.00,300.00,300.00,300.00,300.00,300.00,300.00
17986424,Kilmainham,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00
17989744,Docklands,Dublin; Ireland,D04PP63,Dublin; Ireland,f,Apartment,Private room,2,1,1,55.00,55.00,0.00,0.00,0.00,0.00,0.00
17990079,Smithfield,Dublin; County Dublin; Ireland,D01 Y1F7,Dublin; Ireland,t,House,Private room,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00
17992271,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,162.00,162.00,108.00,0.00,0.00,0.00,0.00
17993776,Docklands,Dublin 2; County Dublin; Ireland,D02AF53,Dublin 2; Ireland,t,Apartment,Private room,2,1,1,89.00,89.00,89.00,89.00,89.00,89.00,89.66
17994644,Trinity College,Dublin; County Dublin; Ireland,D02 YD83,Dublin; Ireland,t,Cottage,Entire home/apt,3,1,3,300.00,300.00,300.00,300.00,300.00,300.00,300.00
17997073,Bonnybrook/Darndale,Dublin 17; Dublin; Ireland,D17 N971,Dublin 17; Ireland,t,Apartment,Private room,2,1,1,55.00,55.00,55.00,55.00,0.00,0.00,0.00
18002577,Trinity College,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,83.33
18005006,Beaumont,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,House,Entire home/apt,11,2,3,266.66,0.00,0.00,0.00,0.00,0.00,0.00
18007296,Stoneybatter/Arbour Hill,Dublin; County Dublin; Ireland,D07 C650,Dublin; Ireland,f,House,Entire home/apt,3,2,2,280.00,280.00,280.00,186.66,0.00,0.00,0.00
18007882,Artane,Artane; County Dublin; Ireland,D05 E5X8,Artane; Ireland,t,House,Private room,1,1,1,28.00,28.00,28.00,28.00,18.66,0.00,0.00
18012707,Finglas,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,0,1,75.00,25.00,0.00,0.00,0.00,0.00,0.00
18021228,,Sandyford; County Dublin; Ireland,,Sandyford; Ireland,t,Loft,Entire home/apt,4,2,2,100.00,100.00,100.00,100.00,100.00,100.00,100.66
18021562,Dundrum,Dublin; County Dublin; Ireland,D18 C2X4,Dublin; Ireland,f,House,Private room,2,1,2,30.00,30.00,30.00,30.00,30.00,30.00,30.00
18022763,,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,70.00,70.00,23.33,0.00,0.00,0.00,0.00
18023670,Phibsborough,Dublin; County Dublin; Ireland,D07 T6Y8,Dublin; Ireland,f,Apartment,Entire home/apt,4,1,4,104.00,104.00,104.00,104.00,104.00,104.00,108.00
18029680,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,D01 K064,Dublin; Ireland,t,Cottage,Entire home/apt,5,1,3,99.00,99.00,99.00,99.00,99.00,99.00,33.00
18030187,Terenure,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,1,1,65.00,65.00,65.00,65.00,0.00,0.00,0.00
18030607,Clontarf,Clontarf; County Dublin; Ireland,D03 T6V0,Clontarf; Ireland,t,House,Private room,1,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00
18035688,Smithfield,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,1,2,110.00,110.00,110.00,110.00,110.00,110.00,117.33
18038384,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,49.00,59.00,59.00,59.00,59.00,0.00,0.00
18038640,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,49.00,49.00,49.00,49.00,49.00,0.00,0.00
18038811,Kilmainham,Dublin; County Dublin; Ireland,D08 NDC0,Dublin; Ireland,t,House,Private room,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,51.33
18038875,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,49.00,49.00,49.00,49.00,49.00,0.00,0.00
18040912,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Entire home/apt,5,1,4,84.00,84.00,84.00,84.00,84.00,84.00,64.00
18041181,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,42.00,42.00,42.00,42.00,42.00,42.00,35.33
18044248,,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,75.00,75.00,75.00,75.00,75.00,75.00,75.00
18045503,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,2,2,130.00,130.00,43.33,0.00,0.00,0.00,0.00
18048417,Phibsborough,Dublin; County Dublin; Ireland,D01 WP76,Dublin; Ireland,f,Apartment,Entire home/apt,2,1,1,95.00,31.66,0.00,0.00,0.00,0.00,0.00
18049796,,Dublin; Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,6,3,3,78.33,0.00,110.00,165.00,165.00,151.66,0.00
18052610,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Hostel,Private room,4,1,4,104.00,104.00,69.33,0.00,0.00,0.00,0.00
18054174,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,49.00,49.00,49.00,49.00,49.00,0.00,0.00
18054365,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,49.00,49.00,49.00,49.00,49.00,0.00,0.00
18054635,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,45.00,45.00,45.00,45.00,45.00,0.00,0.00
18055626,The Liberties,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,0,1,65.00,65.00,65.00,65.00,65.00,65.00,67.66
18056485,Rialto,Dublin; County Dublin; Ireland,D08 Y577,Dublin; Ireland,t,Apartment,Private room,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,61.66
18058089,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,1,2,119.00,164.00,122.66,109.33,159.00,540.66,623.33
18065309,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,80.00,80.00,80.00,80.00,80.00,80.00,66.66
18067210,Beaumont,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,House,Entire home/apt,6,1,3,186.66,0.00,0.00,0.00,0.00,0.00,0.00
18073646,Portobello,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,5,2,3,130.00,130.00,130.00,130.00,130.00,130.00,138.66
18082511,Ballinteer,Ballinteer; County Dublin; Ireland,D16 N796,Ballinteer; Ireland,t,House,Entire home/apt,6,4,6,300.00,300.00,300.00,300.00,300.00,300.00,300.00
18084546,,Skerries; County Dublin; Ireland,K34 T856,Skerries; Ireland,t,Apartment,Entire home/apt,4,1,1,60.00,60.00,60.00,80.00,80.00,53.33,0.00
18085242,Trinity College,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,1,1,40.00,0.00,0.00,0.00,0.00,0.00,0.00
18085358,Ballymun,Glasnevin; County Dublin; Ireland,D11 VK37,Glasnevin; Ireland,t,House,Entire home/apt,5,3,4,200.00,200.00,200.00,200.00,200.00,200.00,183.33
18085458,Donnybrook,Donnybrook; County Dublin; Ireland,D04 EW70,Donnybrook; Ireland,t,House,Entire home/apt,5,3,4,180.00,186.66,200.00,200.00,200.00,200.00,172.00
18086184,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,D01 RH73,Dublin; Ireland,t,Apartment,Entire home/apt,2,1,1,130.00,130.00,130.00,130.00,130.00,130.00,130.00
18090628,Artane,Dublin; County Dublin; Ireland,D09 C992,Dublin; Ireland,t,House,Private room,2,1,1,39.00,41.00,30.00,0.00,0.00,0.00,0.00
18090839,Artane,Dublin; County Dublin; Ireland,D09 C992,Dublin; Ireland,t,House,Private room,2,1,1,44.00,45.66,32.66,0.00,0.00,0.00,0.00
18090945,Smithfield,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,2,1,1,60.00,60.00,60.00,60.00,60.00,60.00,60.00
18091687,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,House,Private room,2,1,1,30.00,0.00,0.00,0.00,0.00,0.00,0.00
18100457,,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,34.00,22.66,0.00,0.00,0.00,0.00,0.00
18106812,Portobello,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,3,1,1,135.00,45.00,0.00,0.00,0.00,0.00,0.00
18109464,Trinity College,Dublin; County Dublin; Ireland,D02 W597,Dublin; Ireland,t,Other,Private room,1,0,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00
18110209,Inchicore,Dublin; County Dublin; Ireland,D08 E9RY,Dublin; Ireland,t,Townhouse,Private room,2,1,1,59.00,59.00,59.00,59.00,19.66,0.00,0.00
18114886,Phoenix Park and Surrounds,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,44.00,44.00,44.00,14.66,0.00,0.00,0.00
18115159,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,10,3,6,300.00,300.00,100.00,300.00,300.00,200.00,0.00
18115505,Docklands,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,10,3,6,300.00,300.00,200.00,300.00,300.00,300.00,454.66
18119624,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Townhouse,Entire home/apt,4,2,2,181.00,181.00,181.00,181.00,181.00,181.00,173.00
18121557,Georgian Quarter,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,60.00,60.00,60.00,60.00,60.00,60.00,59.33
18122167,Phibsborough,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,2,2,149.00,149.00,149.00,149.00,149.00,149.00,149.00
18124008,Trinity College,Dublin; County Dublin; Ireland,D02 YK50,Dublin; Ireland,t,Apartment,Private room,2,1,1,89.00,89.00,89.00,89.00,89.00,89.00,66.33
18129628,Phibsborough,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Private room,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,67.66
18131792,Ranelagh and Rathmines,Rathmines; County Dublin; Ireland,,Rathmines; Ireland,f,House,Entire home/apt,6,2,2,250.00,250.00,250.00,250.00,250.00,250.00,250.00
18133419,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,2,2,200.00,200.00,200.00,200.00,200.00,200.00,153.33
18133938,Stoneybatter/Arbour Hill,Dublin; County Dublin; Ireland,D07 N4F1,Dublin; Ireland,t,Bungalow,Private room,2,0,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00
18139603,Phibsborough,Dublin; County Dublin; Ireland,D07 A2C2,Dublin; Ireland,t,Apartment,Entire home/apt,6,2,3,131.33,165.00,160.00,140.00,157.66,880.00,293.33
18139699,Phibsborough,Dublin; County Dublin; Ireland,D01 HE97,Dublin; Ireland,t,Apartment,Private room,5,2,3,150.00,150.00,150.00,150.00,150.00,150.00,150.00
18144671,,Lucan; County Dublin; Ireland,K78 X098,Lucan; Ireland,t,House,Private room,4,3,3,100.00,100.00,100.00,93.33,66.66,0.00,0.00
18146039,,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00
18150263,Portobello,Dublin; County Dublin; Ireland,D08 Y0P8,Dublin; Ireland,t,House,Entire home/apt,4,2,2,220.00,220.00,220.00,220.00,220.00,220.00,146.66
18150382,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,D01 V9P2,Dublin; Ireland,t,Townhouse,Entire home/apt,16,4,10,700.00,633.33,600.00,656.00,722.00,798.00,950.00
18151164,The Liberties,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,2,2,250.00,250.00,250.00,250.00,250.00,250.00,250.00
18156046,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,A96 E771,Dublin; Ireland,t,Apartment,Entire home/apt,6,2,4,164.00,164.00,181.33,120.00,180.00,0.00,0.00
18156480,North City Central/O'Connell Street,Dublin; Contae Bhaile Átha Cliath; Ireland,D01 KD73,Dublin; Ireland,t,Apartment,Entire home/apt,7,2,4,189.00,189.00,189.00,126.00,132.66,199.00,142.66
18165621,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,D01 AE86,Dublin; Ireland,t,Apartment,Entire home/apt,4,1,2,125.00,125.00,125.00,125.00,125.00,125.00,89.00
18166558,,Blanchardstown; County Dublin; Ireland,D15 CV0N,Blanchardstown; Ireland,t,Townhouse,Private room,2,1,1,29.00,29.00,29.00,29.00,29.00,29.00,29.00
18170033,Rathfarnham,Dublin; County Dublin; Ireland,D14 V2K8,Dublin; Ireland,t,House,Entire home/apt,6,3,3,500.00,500.00,500.00,500.00,500.00,500.00,500.00
18178320,Dundrum,Clonskeagh; County Dublin; Ireland,,Clonskeagh; Ireland,f,House,Private room,3,1,2,45.00,45.00,45.00,0.00,0.00,0.00,0.00
18179375,Artane,Artane; Dublin; Ireland,D05 FW40,Artane; Ireland,t,House,Private room,3,1,3,80.00,80.00,80.00,80.00,80.00,80.00,83.33
18179488,Artane,Artane; Dublin; Ireland,D05 FW40,Artane; Ireland,t,Bed and breakfast,Private room,1,1,1,37.00,37.00,37.00,37.00,37.00,37.00,32.33
18186910,Ringsend/Irishtown,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,170.00,170.00,170.00,170.00,170.00,170.00,0.00
18193876,Phoenix Park and Surrounds,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,1,2,105.00,105.00,105.00,105.00,105.00,105.00,91.66
18196917,Old City,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,139.00,225.00,173.00,133.00,218.33,704.00,465.00
18201209,Docklands,Dublin; County Dublin; Ireland,4.00,Dublin; Ireland,t,Apartment,Entire home/apt,2,1,1,150.00,150.00,150.00,150.00,150.00,150.00,110.00
18212334,,Kinsealy; County Dublin; Ireland,,Kinsealy; Ireland,t,Bungalow,Private room,9,3,6,150.00,150.00,160.00,150.00,145.00,145.00,147.66
18212817,North City Central/O'Connell Street,Dublin; County Dublin; Ireland,1.00,Dublin; Ireland,t,Condominium,Entire home/apt,6,2,3,215.00,215.00,215.00,215.00,215.00,215.00,215.33
18219826,Santry,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Private room,2,1,2,300.00,300.00,300.00,300.00,300.00,300.00,233.33
18220420,Ranelagh and Rathmines,Rathmines; County Dublin; Ireland,D06 C566,Rathmines; Ireland,t,Townhouse,Entire home/apt,7,4,4,350.00,350.00,350.00,366.66,400.00,400.00,400.00
18220661,,Dublin; County Dublin; Ireland,A96 W5X8,Dublin; Ireland,t,House,Private room,1,1,1,40.00,40.00,40.00,40.00,40.00,40.00,40.00
18230728,Ballymun,St Margaret's rd; County Dublin; Ireland,D11 XH02,St Margaret's rd; Ireland,f,House,Private room,2,1,2,50.00,50.00,50.00,50.00,50.00,50.00,56.66
18238473,Clontarf,Clontarf; County Dublin; Ireland,D03 T6V0,Clontarf; Ireland,t,House,Private room,3,1,2,60.00,60.00,60.00,60.00,60.00,60.00,66.66
18239280,Clondalkin,Clondalkin; County Dublin; Ireland,D22 DX39,Clondalkin; Ireland,t,Guesthouse,Entire home/apt,2,1,1,75.00,75.00,75.00,68.33,0.00,0.00,0.00
18245697,Phibsborough,phibsboro; County Dublin; Ireland,D07 KW9H,phibsboro; Ireland,t,Apartment,Private room,2,1,1,35.00,35.00,35.00,35.00,35.00,35.00,35.00
18246448,Ballyfermot,Dublin; County Dublin; Ireland,D20 AW80,Dublin; Ireland,t,House,Private room,1,1,1,50.00,50.00,50.00,50.00,42.66,40.00,44.33
18248328,Rathgar,Dublin; South Dublin; Ireland,D06 AR22,Dublin; Ireland,t,House,Entire home/apt,4,2,2,125.00,125.00,125.00,125.00,125.00,125.00,125.00
18249425,East Wall,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,4,2,2,100.00,66.66,100.00,100.00,100.00,100.00,102.33
18250334,Kimmage,Crumlin; County Dublin; Ireland,,Crumlin; Ireland,f,House,Private room,1,1,1,10.66,0.00,0.00,0.00,0.00,0.00,0.00
18260039,Docklands,Dublin; County Dublin; Ireland,D2,Dublin; Ireland,f,Apartment,Entire home/apt,8,3,4,250.00,250.00,250.00,250.00,250.00,250.00,323.66
18260530,Georgian Quarter,Dublin 2; Ireland; Ireland,D2,Dublin 2; Ireland,f,Apartment,Entire home/apt,6,2,4,250.00,250.00,250.00,250.00,250.00,250.00,323.66
18262589,Islandbridge,Dublin; County Dublin; Ireland,,Dublin; Ireland,f,Apartment,Entire home/apt,4,2,2,100.00,100.00,0.00,0.00,0.00,0.00,0.00
18269396,,Rathmines; County Dublin; Ireland,D06 WN30,Rathmines; Ireland,t,Apartment,Private room,2,1,1,34.00,34.00,22.66,0.00,0.00,0.00,0.00
18271892,Phibsborough,Dublin; County Dublin; Ireland,,Dublin; Ireland,t,Apartment,Entire home/apt,3,1,1,89.00,89.00,89.00,89.00,89.00,89.00,89.00
18278455,,Ballybrack; County Dublin; Ireland,,Ballybrack; Ireland,t,House,Private room,2,1,1,60.00,60.00,60.00,20.00,0.00,0.00,0.00
18281097,Blackrock,Blackrock; County Dublin; Ireland,,Blackrock; Ireland,f,Bungalow,Private room,2,1,1,90.00,90.00,90.00,90.00,90.00,90.00,83.33
